**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 1.02000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
102350.72646475 104760.53134852      100000     1.02351e+00     3.81927e-05
204706.78203948 209531.76001119      200000     1.02353e+00     3.71347e-05
307075.44100645 314328.86055079      300000     1.02358e+00     3.70188e-05
409435.82231960 419109.07058848      400000     1.02359e+00     3.70977e-05
511792.19714814 523880.91632970      500000     1.02358e+00     3.68204e-05
614151.01852055 628657.92214354      600000     1.02359e+00     3.68882e-05
716511.45915474 733438.29269053      700000     1.02359e+00     3.70077e-05
818870.59828968 838216.06081443      800000     1.02359e+00     3.71749e-05
921232.88264959 943000.07209017      900000     1.02359e+00     3.70874e-05
1023588.48957746 1047770.62325225     1000000     1.02359e+00     3.72273e-05
1125950.52850106 1152554.16089968     1100000     1.02359e+00     3.71772e-05
1228309.48325255 1257331.37368305     1200000     1.02359e+00     3.71262e-05
1330677.54879527 1362127.33625014     1300000     1.02360e+00     3.71587e-05
1433037.32449276 1466906.36575920     1400000     1.02360e+00     3.72136e-05
1535400.18926827 1571691.47302306     1500000     1.02360e+00     3.70970e-05
1637771.33611070 1676493.69440058     1600000     1.02361e+00     3.70944e-05
1740144.38835026 1781299.75661113     1700000     1.02361e+00     3.70567e-05
1842496.99362048 1886064.05625956     1800000     1.02361e+00     3.70771e-05
1944861.52318768 1990852.92568371     1900000     1.02361e+00     3.71785e-05
2047236.70884785 2095663.30761204     2000000     1.02362e+00     3.71183e-05
