**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 1.08000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
108386.06995133 117477.91903973      100000     1.08386e+00     2.51744e-05
216770.67466436 234952.77888741      200000     1.08385e+00     2.57596e-05
325157.15449873 352431.97007387      300000     1.08386e+00     2.68433e-05
433544.04630514 469912.09662309      400000     1.08386e+00     2.74910e-05
541928.33185078 587386.56956658      500000     1.08386e+00     2.78717e-05
650314.20897563 704864.67982750      600000     1.08386e+00     2.84375e-05
758707.19892999 822357.92457345      700000     1.08387e+00     2.84357e-05
867103.24594155 939858.04863318      800000     1.08388e+00     2.87497e-05
975478.65068706 1057313.20462370      900000     1.08387e+00     2.87484e-05
1083853.69076706 1174767.69467648     1000000     1.08385e+00     2.88717e-05
1192240.35035156 1292247.53065621     1100000     1.08385e+00     2.91163e-05
1300612.81419132 1409696.30721326     1200000     1.08384e+00     2.90807e-05
1408994.68789722 1527165.50362833     1300000     1.08384e+00     2.90676e-05
1517380.28547742 1644642.63844439     1400000     1.08384e+00     2.89607e-05
1625766.39681692 1762121.00962122     1500000     1.08384e+00     2.89500e-05
1734148.23932150 1879589.85036839     1600000     1.08384e+00     2.87674e-05
1842539.81890002 1997080.04422467     1700000     1.08385e+00     2.87512e-05
1950933.94057546 2114575.96309652     1800000     1.08385e+00     2.88559e-05
2059322.43749606 2232059.48775669     1900000     1.08385e+00     2.88435e-05
2167695.38109333 2349509.39254975     2000000     1.08385e+00     2.88800e-05
