      100000       -6.9375096663        3.0987686484   -6.93750967e-05    3.09828736e-05  |       -108.48140319       -107.84132591         94.76231198        121.17380366      1.08094790e+02  |        -99.63809865       -106.60282154       -107.29733585       -109.06297228       -109.35925911       -109.40575312       -109.44466574       -108.62391198       -109.49491303       -104.60870289       -108.09554224       -108.46659390       -109.36097572       -108.36701026       -107.68759611       -104.48136472       -105.76556012       -107.65100207       -108.35252377       -109.04917092       -107.92387936       -106.97811559       -108.85307347       -105.97713704       -109.12093267       -105.95208271       -108.96160325       -109.49008421       -109.19650072       -109.27866676       -109.19455838       -109.18002091
      200000       -6.6167792602        3.0876677902   -6.61677926e-05    3.08722997e-05  |       -108.96899466       -106.22221863         72.63171016        136.68505320      1.03094545e+02  |       -109.31585374       -109.21318490        -97.65458287       -107.38404347       -105.67765158       -107.44496701       -109.48380615       -109.11730726       -106.72834423       -108.57946997       -109.12239457       -109.19796256        -99.92112929       -108.57158548       -107.90517745       -105.95947565        -98.54819794       -102.08620154       -109.19108651       -109.22276207       -106.17855370       -107.54180251       -108.45610459       -107.80644888       -108.91116940       -108.13454120       -109.46564790       -109.40841579       -107.67387175       -109.49395641        -77.48647557       -108.22882423
      300000       -6.0672694547        2.9493310056   -6.06726945e-05    2.94896289e-05  |       -107.18289520       -107.50703585         81.35142615        114.37823755      8.82226279e+01  |       -103.60690646       -108.63299032       -108.55803452       -109.49508637       -108.76845770       -107.75299623       -108.31255645       -107.80877680       -109.43120961       -108.52191335       -109.43703886       -100.45437617       -108.53732105       -107.29606196       -108.36260297       -106.27782720       -108.18643010       -102.29800079       -109.10319365       -108.55175714       -108.39291569       -109.22613151       -109.48041621        -96.34442824       -109.46430657       -107.62783454       -109.07538231       -108.79839989       -104.84182607       -109.24781034       -109.43289941       -108.89925878
      400000       -7.6159208238        3.1879297495   -7.61592082e-05    3.18734973e-05  |       -109.42113179       -107.00456699         72.25577581        136.27306792      1.01524277e+02  |       -102.91239991       -108.92427017       -107.25629196       -108.95278367       -109.40248629       -109.32770373       -107.84857651       -103.92627431       -107.90185540       -103.71306288       -106.53093883       -109.31239637       -109.48097037       -107.44251120       -108.22302102       -106.54537397        -98.70448886       -109.49395366       -109.48597744       -108.66327815       -109.44255112       -101.86364228       -108.25496133       -107.73472428       -109.47061516       -108.12731978       -107.42258113       -104.66516376       -107.59050552       -108.49102289       -100.25993218       -106.77450958
      500000       -9.6462786575        2.9048189222   -9.64627866e-05    2.90388842e-05  |       -109.09214417       -106.25898138         89.78957991        130.62776550      1.14158364e+02  |       -104.81372234       -109.31741958       -109.49624315       -109.07595312       -108.98874202       -101.55413971       -101.26810519       -105.05314809       -104.42314498       -109.04883351       -108.18867519       -109.43851727       -109.49281771       -108.08253221       -109.40676404       -109.48337874        -93.71160624       -108.92778177       -108.34934222       -109.49622833        -85.34235721       -109.21825746       -105.76926252       -104.42758604       -108.70958098       -109.11163143        -98.92598846       -106.07281774       -109.04307846       -108.23013610       -108.63914810       -109.18046435
      600000       -6.3794428709        3.1635204980   -6.37944287e-05    3.16311353e-05  |       -108.21251879       -105.85867158         78.61830552        139.81118682      1.12570821e+02  |       -109.27886134       -106.98882224       -105.56710093       -104.35295551       -107.82665967        -98.67276218       -108.93511431       -109.34990133        -99.37232837       -109.26525412       -102.30328901       -106.28246835       -108.88964203       -108.28842611       -109.33106798       -109.47699331       -100.51155213       -107.22869275       -106.41383691       -107.12014262       -109.22529282       -109.03587966       -109.14262776       -105.18034520        -72.71712364       -105.52570021       -108.69104457       -109.42135379       -109.49115000       -109.25552747       -104.83851166       -109.49706265
      700000       -3.1661249377        3.1728904606   -3.16612494e-05    3.17279022e-05  |       -108.85043885       -107.48648627         97.20791826        141.14813488      1.30869567e+02  |       -108.30222042       -105.78604260       -106.66713151       -106.03295435       -109.49774294       -100.82036466       -108.50033543       -109.04111935       -108.71493816       -108.74009796       -103.07771968       -104.43414178       -108.86389534       -109.38025930       -101.03304717       -108.89741705       -108.95328448       -102.61906024       -109.37349446       -107.37720824       -109.26622775       -108.96302891       -109.44263002       -109.49768629       -107.57765665       -108.48358803       -109.49570919       -109.49708521       -107.73851839       -106.34853509       -109.20659498       -107.93782499
      800000       -6.0723175631        3.3641462990   -6.07231756e-05    3.36377757e-05  |       -109.44061057       -107.64271243         90.05308898        117.52785363      9.99382302e+01  |       -106.68213934       -107.94759542       -109.15592501       -107.86706326       -108.94209912       -109.48239730       -106.55570582       -108.20260385       -109.47672234       -108.64159021       -106.80061545       -108.34504195       -104.69990175       -109.30843388       -109.44750794       -109.12363435       -106.80452639       -109.44237885       -108.45186013       -107.70083020       -106.94480436       -100.85558330        -95.57592015       -108.67718521       -109.47552200       -107.11383958       -109.07033843       -108.91296239       -109.22557000       -109.44683349       -107.83949276       -108.35017350
      900000       -3.8282073375        3.3215999016   -3.82820734e-05    3.32145335e-05  |       -107.06317365       -105.67212827         75.92183541        162.33519332      1.32584900e+02  |       -106.61894505       -108.38337282       -108.65965954       -106.84779123       -109.47319172       -109.49769288       -109.28442965       -106.32835793       -101.03210208       -101.14150608        -92.69399659       -108.10020486       -106.47077938       -108.57983506       -106.86773260       -101.53885634       -105.88201642       -101.92772684       -104.58050708       -102.77835321       -103.64416727       -109.33143566       -100.69344243       -108.48643185       -108.81642724       -103.59727372       -102.56059453       -104.85581446       -108.75870504       -107.04171428       -109.49351482       -107.54152607
     1000000       -5.6141751763        3.0915055231   -5.61417518e-05    3.09119033e-05  |       -109.44131370       -105.70433436         72.76914951        126.55426655      9.36190817e+01  |        -97.52369197       -109.49770456       -106.39642680       -109.09380465       -103.18105518       -109.30853487       -109.37032491       -108.70878521        -98.54487848        -96.36265136       -105.85108306       -109.47962661       -106.95009639       -104.28391867       -108.01533565       -104.85284312       -104.03220286       -105.59725279       -109.49635979       -109.03440006       -108.48173996       -109.35785181       -109.24585197        -97.98444650       -109.35203298        -90.52434205       -109.48184945       -108.72110285       -106.53896211       -107.65751690       -108.58417702       -101.02784887
     1100000       -8.0984776334        2.8351324206   -8.09847763e-05    2.83447657e-05  |       -109.47538119       -104.69694669         79.57926726        138.90288130      1.13785202e+02  |       -106.68533510       -102.66247080        -98.74033254       -109.46983887       -107.78567711       -109.30942452       -107.55550113       -105.40760700       -109.36672351       -107.81598831       -107.20315749       -107.51251396       -101.51196663       -104.55764227        -92.77026787        -97.14672278        -92.86346009        -97.24315141        -87.57062071       -105.01834118       -109.13333896       -104.02744888       -106.48236446       -101.85666085       -109.46479526       -108.18206811       -109.00990442       -107.57984875       -109.25364815       -109.46698500       -108.74219065       -108.90629724
