**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.94000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 93415.53985780  87267.33589544      100000     9.34155e-01     2.70503e-05
186834.75947371 174541.89615021      200000     9.34174e-01     2.87971e-05
280263.46527393 261833.83701600      300000     9.34212e-01     2.82349e-05
373682.17832075 349107.34363056      400000     9.34205e-01     2.85441e-05
467106.89055184 436391.97361690      500000     9.34214e-01     2.85584e-05
560528.19829687 523670.57580422      600000     9.34214e-01     2.91233e-05
653947.49030527 610944.90005355      700000     9.34211e-01     2.87958e-05
747366.35966823 698218.48695698      800000     9.34208e-01     2.86156e-05
840780.15944439 785482.73833470      900000     9.34200e-01     2.86271e-05
934204.65908672 872766.72062241     1000000     9.34205e-01     2.83756e-05
1027627.50211543 960047.77316356     1100000     9.34207e-01     2.83201e-05
1121051.66182985 1047331.53557615     1200000     9.34210e-01     2.84821e-05
1214475.79859852 1134614.98295186     1300000     9.34212e-01     2.84097e-05
1307892.75363070 1221885.16443482     1400000     9.34209e-01     2.84567e-05
1401318.41430358 1309171.44150420     1500000     9.34212e-01     2.83840e-05
1494735.43190635 1396441.79067681     1600000     9.34210e-01     2.84585e-05
1588156.73856659 1483720.08826052     1700000     9.34210e-01     2.84857e-05
1681583.20869679 1571008.24565453     1800000     9.34213e-01     2.86279e-05
1775000.25598448 1658278.75475154     1900000     9.34211e-01     2.87328e-05
1868423.82280679 1745561.35436224     2000000     9.34212e-01     2.87818e-05
