**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.79000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 78985.90775911  62390.74095997      100000     7.89859e-01     3.00471e-05
157967.09735200 124774.31994158      200000     7.89835e-01     3.15036e-05
236947.83911836 187157.27378598      300000     7.89826e-01     3.22630e-05
315928.88658515 249540.26684436      400000     7.89822e-01     3.15335e-05
394910.38058257 311924.37964580      500000     7.89821e-01     3.19245e-05
473890.17766937 374305.51568188      600000     7.89817e-01     3.16914e-05
552870.11682300 436686.97736606      700000     7.89814e-01     3.16696e-05
631854.55026253 499075.20392591      800000     7.89818e-01     3.12351e-05
710834.05321996 561456.12978273      900000     7.89816e-01     3.14390e-05
789815.76516759 623840.52364640     1000000     7.89816e-01     3.15807e-05
868797.03493223 686224.24293146     1100000     7.89815e-01     3.17184e-05
947777.11293266 748605.55861352     1200000     7.89814e-01     3.13990e-05
1026757.16327903 810987.30955493     1300000     7.89813e-01     3.14971e-05
1105739.42035686 873372.55462831     1400000     7.89814e-01     3.15871e-05
1184719.42150878 935753.79036195     1500000     7.89813e-01     3.13679e-05
1263698.63645252 998134.01371985     1600000     7.89812e-01     3.13196e-05
1342681.35863634 1060519.89968307     1700000     7.89813e-01     3.13490e-05
1421665.05253169 1122907.22184311     1800000     7.89814e-01     3.13203e-05
1500646.85328909 1185291.53227988     1900000     7.89814e-01     3.12834e-05
1579630.74034165 1247679.40579578     2000000     7.89815e-01     3.13839e-05
