**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.86000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 85946.53682694  73871.19631208      100000     8.59465e-01     3.12439e-05
171888.77030097 147735.07356447      200000     8.59444e-01     3.16339e-05
257831.76145679 221600.44131895      300000     8.59439e-01     3.23909e-05
343774.48097071 295465.29649796      400000     8.59436e-01     3.26552e-05
429719.40582087 369333.52860584      500000     8.59439e-01     3.19863e-05
515660.70152574 443195.71852178      600000     8.59435e-01     3.18667e-05
601603.61763007 517060.72002724      700000     8.59434e-01     3.18189e-05
687550.59444417 590932.60802122      800000     8.59438e-01     3.16664e-05
773490.93719691 664793.31146555      900000     8.59434e-01     3.17906e-05
859435.59695909 738661.66738544     1000000     8.59436e-01     3.21221e-05
945378.49114228 812526.54112428     1100000     8.59435e-01     3.19865e-05
1031322.19185177 886392.93538042     1200000     8.59435e-01     3.19855e-05
1117260.70069252 960250.36732625     1300000     8.59431e-01     3.19552e-05
1203203.93869634 1034115.84182698     1400000     8.59431e-01     3.18676e-05
1289146.50224661 1107980.26728779     1500000     8.59431e-01     3.18652e-05
1375090.04292623 1181846.28131558     1600000     8.59431e-01     3.18062e-05
1461034.15795315 1255713.35173716     1700000     8.59432e-01     3.17949e-05
1546979.28658431 1329582.48428567     1800000     8.59433e-01     3.19625e-05
1632923.92523176 1403450.37045869     1900000     8.59434e-01     3.18998e-05
1718867.37790179 1477316.26819400     2000000     8.59434e-01     3.18684e-05
