**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 1.05000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
105594.98571447 111505.97274561      100000     1.05595e+00     2.96267e-05
211185.02253447 223001.63999607      200000     1.05593e+00     3.03564e-05
316781.44121078 334510.55150083      300000     1.05594e+00     2.98217e-05
422377.40958535 446018.36404641      400000     1.05594e+00     2.91843e-05
527979.39952803 557539.34671880      500000     1.05596e+00     2.97081e-05
633575.43873753 669047.57981105      600000     1.05596e+00     2.97537e-05
739168.15618725 780548.60040654      700000     1.05595e+00     2.95044e-05
844763.15302473 892054.84256064      800000     1.05595e+00     2.98271e-05
950349.86414346 1003543.26961752      900000     1.05594e+00     2.97264e-05
1055945.76812931 1115051.40493395     1000000     1.05595e+00     2.99397e-05
1161541.16555692 1226558.32852127     1100000     1.05595e+00     2.99852e-05
1267135.33199803 1338062.52484182     1200000     1.05595e+00     2.99168e-05
1372724.47926221 1449556.00732464     1300000     1.05594e+00     2.97713e-05
1478314.62825368 1561051.79169066     1400000     1.05594e+00     2.97797e-05
1583904.20979068 1672546.58916597     1500000     1.05594e+00     2.99280e-05
1689498.79520387 1784051.61766692     1600000     1.05594e+00     2.98474e-05
1795092.43044300 1895554.83985255     1700000     1.05594e+00     2.98941e-05
1900682.82479574 2007051.18562815     1800000     1.05593e+00     2.99178e-05
2006277.72577688 2118557.22457888     1900000     1.05594e+00     3.00315e-05
2111875.09294727 2230068.44656768     2000000     1.05594e+00     3.01212e-05
