      100000    -6007.6740185472      364.3946663342   -6.00767402e-02    3.47319520e-05  |       -109.37791618       -106.94126533         83.84261358        150.67363056      1.27574979e+02  |       -103.95810718       -109.41036485       -108.03547167       -108.48513369       -109.44987813       -109.01800235       -109.47250710       -108.58221356       -107.67677667       -106.11075922       -109.37851612       -109.21279806       -104.87820145       -106.76447538       -106.82165679       -104.58648137       -105.05032210       -106.66656336       -101.62166005       -108.61529452       -105.35505624       -109.13985005       -108.27744396       -108.13896031       -107.86916870       -109.38918002       -107.28980005       -109.49773771       -104.56489812        -98.25211725       -101.09954659       -109.45154785
      200000    -6006.8385733276      364.0077089307   -6.00683857e-02    3.18661247e-05  |       -109.07862776       -107.12799548         86.33888125        148.40352289      1.27614409e+02  |        -99.92815583       -106.05162378       -107.39193680       -108.69651744       -109.40721444       -109.33820687       -103.48289102       -109.40180156       -108.81953973       -105.80944109       -102.95991502       -109.43509705       -109.41788802       -106.40247982       -109.46106049       -105.43557593        -99.30089670       -105.75298165       -108.81143484       -106.23884807       -109.43101913       -108.74297733       -105.18652919       -106.66304581       -108.95397208       -109.13167455       -109.33168128       -109.49565527       -104.41542423       -107.07748654       -108.82488521       -109.29799871
      300000    -6004.0146467025      363.2610957183   -6.00401465e-02    2.77917694e-05  |       -109.24640414       -106.21412132         76.20689908        124.85295992      9.48457377e+01  |       -109.47005741        -98.12658255       -108.26960223        -98.06539477       -109.04804681       -107.73457619        -98.20172032       -108.89105109       -105.84685639       -109.47872522       -109.43028145       -105.35189094       -106.23113203       -102.86010658       -105.28716034       -107.63412965       -106.58280175       -107.62191903        -96.18091025       -104.72894391       -107.98763061       -109.31290177       -109.00500596       -108.09933893       -108.62389500       -103.13088105       -104.33701722       -109.49762453       -109.49496660       -109.40998171       -109.39946865       -105.51128117
      400000    -6007.3763633043      363.8965611521   -6.00737636e-02    3.01085345e-05  |       -108.83234587       -107.08203719         87.01331862        126.75843095      1.06689712e+02  |       -107.87840133       -107.86972884       -106.87963057       -101.26159672        -99.85274697       -108.66452119       -107.39519266       -106.85156534       -106.15295407       -109.42081188       -109.30970550       -107.45170512       -108.86298166       -109.47223834       -107.39066644       -109.33604607       -109.49221554       -107.62500601       -107.22678775       -109.46800355       -107.27982715       -108.01672776       -106.30707796       -109.38396339       -109.37906728       -109.49464361       -109.41231072       -103.58534576        -99.32411409       -101.33166916       -105.75364755       -109.49428996
      500000    -6005.0685985174      363.8028054901   -6.00506860e-02    3.19431676e-05  |       -109.33035545       -105.36845243         99.87373525        145.63275881      1.40138042e+02  |       -105.37415916       -109.28346327        -99.50006719       -106.18495526       -102.08087514       -106.75288748       -107.93060112       -104.55738565        -86.01645913       -108.49715099       -108.26298864       -105.80393120       -108.93191370       -108.70444711       -107.15766291        -98.78503070       -106.03057138       -102.15515512       -109.23983919       -107.08216404       -109.39701533       -108.71219040       -106.14334372       -109.23904306        -92.58340386       -100.81057517       -104.96139369       -107.39737962       -106.64420766       -109.48600265       -108.58819201       -109.49602230
      600000    -6004.2680052175      363.3511607760   -6.00426801e-02    2.83881799e-05  |       -109.18654453       -106.33694825         84.49117040        121.50336682      9.96575890e+01  |       -108.68863308       -106.79127905       -109.01437783        -97.81941335       -108.31205582       -109.11113873       -108.14896986       -107.83936709       -105.56318771       -108.86138010       -106.83449478       -105.85660066       -108.45084094       -108.23053445       -108.49405538       -107.31897703       -106.19858102       -105.03149266       -105.80924155       -106.61437852       -109.31450197       -108.75017219       -105.67979692       -109.49587756        -88.91710991       -108.25242956       -109.06671927       -109.34944274       -103.30925395       -103.04098167        -99.52306005       -109.09399850
      700000    -6005.3255534639      363.6082965183   -6.00532555e-02    2.96894649e-05  |       -109.49625044       -105.81548634         83.84739927        133.87956583      1.11911479e+02  |        -80.41002705       -107.00418188       -108.34943141       -109.22658659       -107.24808137       -109.48070319       -108.06161582       -107.32307814       -107.15941053       -109.02721541       -109.36345689       -103.68733293       -106.33484891       -100.33996987       -109.43427558       -109.33537465       -106.33709122       -103.55539976       -109.43019048        -98.16201513       -106.23136649       -104.79988141       -108.41465694       -105.20340012       -108.41270625       -105.52529231       -101.32752193       -108.22939583       -108.42973479       -108.70584489       -106.66499012       -104.88048485
      800000    -6005.8863227281      363.3535790791   -6.00588632e-02    2.64687386e-05  |       -109.48493535       -106.94871818         90.85057180        140.15646403      1.24058318e+02  |       -109.13310666       -109.48381951       -109.42466090       -109.49390153       -107.13406186       -105.79717677       -108.92560412       -107.11583903        -99.68001943       -108.60172654       -107.72580856        -98.76966790       -109.28888084       -107.25406064        -99.23401175       -108.84558919       -108.53813876       -108.21014832       -108.13575768       -109.26810147       -108.69353251       -109.49460452       -109.15607138       -105.64275605        -98.52741472       -107.78123892       -107.82669291       -102.58598475       -107.99441125       -106.84497509       -109.45872360       -108.29249444
      900000    -6006.6034695909      363.9859704089   -6.00660347e-02    3.19311800e-05  |       -108.59135310       -106.70774569         83.22607251        143.72552427      1.20243851e+02  |       -109.49493776       -102.48153140       -104.85872551       -106.55821880       -109.20280072       -105.64802353       -104.45743354       -104.94586271       -109.49725783       -105.24626596       -109.45041129       -102.09200735       -109.02625870       -109.29045318       -108.20088166       -106.76175818       -106.99948551       -109.45994102       -107.93784405       -108.75973949        -93.20931274       -108.96615902       -109.45952201       -106.28577787       -107.37048519       -107.68839945       -109.49411667       -101.70538394       -109.20341207       -109.23553672       -106.88211638       -104.77780186
     1000000    -6004.3748520902      363.2727982116   -6.00437485e-02    2.74762457e-05  |       -109.49222382       -106.82954877         97.91291103        118.29855214      1.09381914e+02  |        -95.54400678       -102.29016551       -109.11456349       -109.30224195       -108.23122978       -108.66359180       -104.84385593       -107.20612574       -108.23240592       -109.47680684       -106.95723366       -104.95332606       -104.42705626        -97.54106430       -109.47879076       -108.25888734       -107.96412252       -106.99202221       -105.72346945       -108.33165848       -109.49566649       -100.36380313       -108.85201182       -108.75298151       -109.44318473       -108.56794810       -109.23753112       -109.41467267       -109.48193952       -107.80622165       -109.29434657       -104.30262846
     1100000    -6007.6237974780      364.1476302762   -6.00762380e-02    3.23219336e-05  |       -108.97852322       -105.38509778         86.92740420        136.35808177      1.17900388e+02  |       -109.46640534       -108.42623743       -104.27511844       -101.03651953       -108.93801470       -109.48279917        -98.13914570       -102.87221673       -109.48455905        -99.85644546       -109.24456585       -108.83018170       -108.23848558       -108.99397102       -105.57329140       -105.87294738       -100.08472015       -106.80662156       -101.41171065       -109.25715733       -105.44071740       -109.49774266       -108.98366477       -109.49503232        -85.60041220        -93.14867379       -103.74556035       -109.46940467       -107.15904343       -107.97891301       -106.12370626       -109.38914392
     1200000    -6005.5383609524      363.6629966904   -6.00553836e-02    2.99808664e-05  |       -109.46549189       -107.28409103        101.49299051        147.06864965      1.41277549e+02  |       -109.47838634        -93.12377852       -107.66155871       -108.76429281       -108.58920640       -109.25393467       -109.08102445       -108.42289534       -109.46699478       -108.51248998       -107.43444542       -106.73311326       -109.36291141       -106.95109096       -109.45693513       -104.12063626        -95.12174512       -108.18729406       -108.59221783       -109.20454362       -108.30571464       -107.87848693       -106.57843821       -108.56154897       -106.64215616       -108.61817244       -109.49181652       -105.79636223       -109.49710130       -109.47493437       -106.52777574       -108.19891023
     1300000    -6004.9681786055      363.8177775418   -6.00496818e-02    3.22134928e-05  |       -109.49694494       -107.53367495         90.18422657        142.99271346      1.25643265e+02  |       -107.87061174       -108.33535060       -105.05581514       -109.47157434       -104.65978261       -109.37772716       -108.29555366       -104.90939628       -107.47212982       -105.39526732       -106.46651053       -108.09948288       -109.25683393       -108.87988936       -108.76581423       -106.65713187       -106.56941709       -109.49722076       -106.08897764       -109.21125065       -107.96259586       -109.49212795       -109.47735358       -108.83196387       -109.06992302       -105.10574990       -108.96799237       -109.47696409       -105.09839584       -102.57421509       -105.21713461       -109.46744472
     1400000    -6006.1652607934      363.7675451869   -6.00616526e-02    3.02733379e-05  |       -109.42799660       -107.87838450         85.84654142        124.76806611      1.02736223e+02  |       -104.55951413       -108.92684750       -109.44266123       -109.08374035       -109.28595698       -109.03022480       -109.31638707       -109.27357239       -104.66110618       -109.25764038       -108.98242661       -106.64972974       -109.16405425       -108.80530026       -108.76488847       -104.32947191       -105.37233122       -107.10785327       -107.18096762       -109.28600846       -107.65339746       -105.74035097       -108.96424433       -109.15746727       -109.42779847       -109.33010301       -106.55224511       -107.90651239       -103.65991734       -107.84681664       -109.17608765       -108.21268055
     1500000    -6005.4545366814      363.9512405821   -6.00545454e-02    3.29639866e-05  |       -109.31715584       -107.51309128         96.16411180        111.85749371      1.00508514e+02  |       -108.28244300       -108.86309192       -108.23382633       -109.03268187       -109.47201890       -100.91354527       -108.22373544       -109.21716027       -106.51793795       -105.11275558       -108.50872066       -109.27827362       -107.85270799       -108.30425329       -103.68162044       -107.32531310       -108.99839511       -102.20903285       -108.93600390       -109.47417080       -106.09898166       -109.43404403       -105.65149793       -106.83876022       -107.72476411       -109.23732871       -107.55368592       -107.79045223       -106.79598541       -108.00554195       -109.49461128       -107.35557914
     1600000    -6005.9956843607      363.7897289258   -6.00599568e-02    3.06988732e-05  |       -109.40660740       -106.81205453         80.28757949        115.65839252      8.91339175e+01  |       -103.93895773       -102.02766379       -109.47002673       -106.81789828       -109.34272014       -108.89628916       -107.39413074       -107.50268348       -101.83635933       -109.19502540       -108.95180568       -109.23085631       -107.62448026       -107.07432775       -108.84273126       -107.66195441       -103.80941928       -107.78377191       -109.49502586       -106.45927876       -109.37686697       -109.49660677       -108.93868915       -102.54816042       -107.98599088       -105.10679438       -107.84566734       -107.72313595        -96.14047690       -106.81723818       -108.29589728       -104.35481447
     1700000    -6006.8317532284      364.0293079540   -6.00683175e-02    3.20903084e-05  |       -109.49709720       -106.73491816         81.85380163        134.84451525      1.09963399e+02  |       -107.26413287       -109.28987474       -108.68316074       -109.07535817        -95.34171666       -106.08849044       -109.48973889       -107.59416755       -106.10719263       -108.57915854       -109.12724507       -105.70825838        -99.01563639       -103.29166902       -109.12961222       -102.77889276       -109.46251302       -108.34587898       -104.34306002       -109.44845226       -105.90453104       -104.65666449       -107.87356952       -108.44420800       -108.20663318       -107.24481823       -104.68090361       -109.48678971       -105.78256482       -108.02392129       -107.65428970       -109.39427820
     1800000    -6003.0855775346      363.8767509347   -6.00308558e-02    3.50638642e-05  |       -109.25961869       -107.39288759         82.68905364        135.50660688      1.10802773e+02  |       -108.98481301       -106.95745910       -108.92706691       -106.93593891       -108.77496400       -109.39295157       -109.48109543       -108.45131841       -109.02929510       -102.68395862       -105.93181008       -107.36979364       -107.19764517       -100.71552706       -107.58429551       -109.02445069       -109.30016038       -108.60496208       -107.48061327       -107.30153490       -108.25487905       -108.37965428       -107.81049119       -109.45283683       -100.34216706       -109.23755301       -108.68028857       -106.46308134       -109.19718938       -102.02040383       -109.42303282       -107.18117175
     1900000    -6007.6547668612      364.0574896038   -6.00765477e-02    3.13833163e-05  |       -108.93309744       -106.23055139         81.78934350        115.50939082      9.10681829e+01  |        -86.41012917        -98.51221930       -104.95017582       -108.25291091       -107.97566249       -100.82372835       -108.93470060       -106.45847582       -108.59075487       -105.40241991       -109.46964088       -106.93776994       -107.14710476       -107.85130572       -106.29940736       -109.42431564       -108.67984928       -108.26324436       -105.95178542       -106.31562561       -108.48989285       -109.41018333       -108.05699932       -106.60037017       -109.34038530       -109.49427546       -106.32365648        -98.29980527       -109.49688323       -106.58292898       -107.92971460       -106.70132314
     2000000    -6005.1840780354      364.0220943872   -6.00518408e-02    3.39973628e-05  |       -109.40489332       -106.41464433         71.94241318        142.90536674      1.08433136e+02  |       -109.00114889        -99.74014688       -107.05080662       -108.00752205       -109.27780698       -106.49542914       -104.47387072        -99.81050211       -109.44992636       -107.79439712       -109.25798875       -109.29454710       -109.00884302       -103.20332936       -106.79626348        -99.26274402       -109.23860472        -99.55883778       -109.49574199       -108.34201009       -108.65470121       -109.45433718       -109.44917332       -108.83640531       -109.38523614       -106.58680915       -104.75177510        -99.95148472       -109.47363453       -105.75441065       -105.84611927       -102.56406481
