**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.84000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 83971.29109231  70514.97627859      100000     8.39713e-01     3.19900e-05
167938.47655097 141022.87694889      200000     8.39692e-01     3.10871e-05
251905.59004816 211530.57718190      300000     8.39685e-01     3.05206e-05
335873.59221193 282039.95632493      400000     8.39684e-01     3.07037e-05
419837.85781464 352543.03507379      500000     8.39676e-01     3.07627e-05
503800.77267398 423043.65059389      600000     8.39668e-01     3.04772e-05
587764.89618324 493546.57623424      700000     8.39664e-01     3.06738e-05
671734.58922751 564058.22323979      800000     8.39668e-01     3.00316e-05
755703.79649119 634569.59976509      900000     8.39671e-01     3.01380e-05
839668.64480043 705073.84826557     1000000     8.39669e-01     3.04152e-05
923637.04402005 775583.56843124     1100000     8.39670e-01     3.01952e-05
1007601.62890366 846087.26202111     1200000     8.39668e-01     3.03277e-05
1091568.19753878 916594.07796602     1300000     8.39668e-01     3.02790e-05
1175534.40142981 987100.16387923     1400000     8.39667e-01     3.01533e-05
1259501.39642737 1057607.73491973     1500000     8.39668e-01     3.01488e-05
1343473.48698618 1128124.47137092     1600000     8.39671e-01     3.05250e-05
1427440.07815593 1198631.54351330     1700000     8.39671e-01     3.06046e-05
1511405.80025695 1269136.88912822     1800000     8.39670e-01     3.05270e-05
1595372.09241262 1339643.64771267     1900000     8.39670e-01     3.06973e-05
1679339.18741499 1410151.34396309     2000000     8.39670e-01     3.06454e-05
