      100000    70986.3082212203    50393.9018572016    7.09863082e-01    3.34230842e-05  |       -109.41127733       -106.18021984         81.10852834         82.28543912      5.72137476e+01  |       -108.67721377       -106.41392816       -108.90528211       -109.01690736       -109.07628847       -106.99549749       -100.31745856       -103.92238346       -102.03560051        -99.32338313       -103.80386706       -107.16824634       -105.56240506       -109.30784865       -108.94306334       -105.13732039       -108.99543655       -108.93487359       -108.04747907       -105.31801094       -102.08145541        -97.67812268       -109.47874080       -109.20906877       -108.21680137       -105.60848239       -104.83920243       -108.95153156       -109.50217104       -108.14666833       -105.07701394       -103.07528199
      200000    70983.8763941620    50390.3628654310    7.09838764e-01    3.25578601e-05  |       -109.42010784       -107.23233953        100.47572922        136.51110457      1.29754494e+02  |       -107.96106532       -104.42311918       -109.50025148       -108.07982266       -107.89079914       -108.68911356       -109.10065983       -102.94772206       -103.26419458       -106.02869362       -107.04004923       -107.55729457       -108.73138007       -109.40019664       -108.98895954       -101.60915580       -108.57483764       -105.01471706       -108.10630203       -108.74915397       -109.18962757       -109.48364964       -109.48437904       -108.96057603       -107.92407032       -109.31095540       -106.45352851       -109.50348352       -107.85786188       -106.00136203       -108.98090371        -96.62697946
      300000    70983.9806925369    50390.1479305583    7.09839807e-01    2.89278097e-05  |       -109.47968539       -107.16139821         84.19194636        142.09663591      1.19127184e+02  |        -97.30929976       -109.31043649       -102.56075541       -109.42935108       -106.44408998       -106.92428037       -109.43957189       -107.20001791       -109.39144310       -109.17534309       -104.94153809       -108.69800043       -108.18952365       -109.42387408       -109.19814897       -109.46811826       -109.10533108       -109.19429350       -109.20765816       -108.52012750       -106.59749032       -108.55632995       -103.42469300       -108.29257093       -107.82414717       -107.42399059       -104.39364695       -103.39345360       -104.19440321       -106.46013433       -105.97493299       -109.49774677
      400000    70985.6108075708    50392.9856379400    7.09856108e-01    3.41622070e-05  |       -109.48990524       -107.12785593         79.88738946        147.36595632      1.20125490e+02  |       -107.92828438       -109.18642904       -105.85557796       -109.13548370       -109.44546058       -108.80215174       -109.49709899       -108.36964195       -109.41668740       -106.79456452       -109.46440408       -109.50363617       -102.41785115       -107.30432099       -109.01231658        -94.46166192       -104.87391664       -104.40217821       -101.53270303       -107.49881671       -107.96987644       -109.47056963       -108.28636081       -109.19269532       -109.18763005       -107.34049552       -109.16250315       -103.05649037       -107.49185517       -109.46490773       -104.52802130       -108.03679850
      500000    70984.9212351745    50391.4660025183    7.09849212e-01    2.87557488e-05  |       -108.02564196       -106.07252198         85.44628750        136.09082714      1.15464593e+02  |       -101.94589993       -108.73838656       -108.89544693        -94.77082609       -109.24068325       -103.02936812        -96.39204126       -106.40555652       -108.72268271       -109.16263483       -109.49289331       -107.41310601       -105.41749701       -104.21820501       -105.46459191       -107.61575837       -109.45666897       -108.83509659       -109.43181319       -107.11116025       -102.14135518       -106.58070548       -106.14819222       -109.36658349       -109.23020943       -101.86247582       -103.37747522       -107.47775469       -108.88453954       -103.15294040       -108.40512921       -105.93302581
      600000    70984.5382000033    50391.2077670302    7.09845382e-01    3.16113235e-05  |       -109.37571839       -105.21976338         77.54743955        128.53727509      1.00864951e+02  |       -104.03631058        -96.32989525       -109.17389967       -108.87796667       -105.44385302        -95.20302938       -108.92167729       -102.55344833       -100.22993939       -109.41118172       -102.61455728       -104.43387144       -104.65407705       -109.50404773       -100.01423666       -109.47777899       -105.01904403       -107.09466586       -108.57930418       -108.44822621       -109.35296829       -107.49629750       -105.04115519       -108.65779013       -103.16962287        -93.12943078       -109.27662924       -108.31193821       -106.06368322       -109.24277452       -109.14769274        -98.12143457
      700000    70985.4990215119    50392.2437632037    7.09854990e-01    2.83304987e-05  |       -108.84014557       -105.98888647         74.06834358        117.53374881      8.56132059e+01  |       -107.69475241       -103.54640022       -101.58700878       -101.85350188       -104.96513904       -109.49565882       -104.72000172       -101.67754199       -104.34916053       -109.00465063       -109.47723529       -109.19942615       -109.48172531       -109.48673778       -108.46182358       -107.10270355       -105.90746889       -107.72400105       -108.14870201       -109.49902728       -108.76579253       -108.76248180       -101.82771266       -109.47040967       -104.93701747        -95.88780558       -107.25686379       -109.12788635       -107.41046260       -108.01293491        -96.32144263       -100.48088997
      800000    70982.2876901048    50388.2272741172    7.09822877e-01    3.37561691e-05  |       -109.50166487       -106.93896399         85.82620820        149.58367547      1.28470920e+02  |       -109.51291886       -100.48645156       -109.29561947       -108.70002134       -109.47751172        -88.55276958       -108.90893102       -108.23266543       -105.97532416       -108.53573990       -107.26561783       -103.91665323       -109.44860910       -109.23258151       -109.17685677       -109.14467565       -108.70602180       -106.93232413       -108.95161074       -107.14898307       -108.72919977       -109.06180346       -109.22042822       -109.49878825       -108.98398101       -108.83911930       -105.04125231        -95.82377402       -106.81085587       -107.10240652       -109.07767710       -106.25567491
      900000    70986.1169952808    50393.4102231944    7.09861170e-01    3.12216252e-05  |       -108.44063356       -107.85120766         85.26854475        143.54638456      1.20963722e+02  |       -106.02918049       -107.28084758       -109.38879997       -107.60347819       -109.49105215       -109.44742125       -107.73469403       -103.66514374       -109.38125235       -105.29086595       -109.26517867       -109.46348866       -108.72396263       -108.40352901       -108.69152442       -108.36372439       -106.51675012        -98.94599226       -109.49736992       -107.13280943       -108.30619387       -106.54303076       -109.50389650       -109.50228987       -109.28802749       -109.42439491       -102.42494221       -109.15706922       -109.29126796       -108.72416769       -109.40926555       -109.34703392
     1000000    70985.5145890488    50392.4416461198    7.09855146e-01    3.00883140e-05  |       -109.17976939       -106.27897627        101.73474059        140.26826745      1.35724032e+02  |       -102.06062134       -107.86817407       -108.83268415       -109.49749848       -107.84212442       -109.47219516       -105.83810476       -109.49372537       -108.59277110       -105.37147853       -106.32793648       -109.49897668       -100.40302701        -90.41737342       -108.91034300       -109.38561525       -108.82185093       -108.67897613       -105.21827432       -103.38052185       -101.99282218       -108.22138755       -107.96455384        -92.36823708       -109.07255959       -109.20106385       -109.32813733       -101.44992029       -109.37238974       -108.30357189       -108.57899779       -109.16132713
