**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 1.14000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
114110.91413190 130215.89708135      100000     1.14111e+00     2.88984e-05
228217.03712176 260421.02838674      200000     1.14109e+00     2.97411e-05
342329.59055980 390641.29701099      300000     1.14110e+00     3.15614e-05
456440.07806854 520856.41775928      400000     1.14110e+00     3.13890e-05
570547.13924821 651063.80606146      500000     1.14109e+00     3.14597e-05
684655.86072405 781275.13058763      600000     1.14109e+00     3.17520e-05
798764.37411676 911485.74683183      700000     1.14109e+00     3.16274e-05
912871.48421968 1041693.10746322      800000     1.14109e+00     3.14676e-05
1026983.28152294 1171911.19855530      900000     1.14109e+00     3.13805e-05
1141089.37801891 1302116.16799599     1000000     1.14109e+00     3.11994e-05
1255204.14873671 1432340.99999387     1100000     1.14109e+00     3.11116e-05
1369311.09515097 1562547.92444189     1200000     1.14109e+00     3.09959e-05
1483420.06674352 1692759.66729981     1300000     1.14109e+00     3.10492e-05
1597526.94668854 1822966.52423905     1400000     1.14109e+00     3.10146e-05
1711636.27120631 1953178.91869396     1500000     1.14109e+00     3.09569e-05
1825740.26323334 2083379.39278172     1600000     1.14109e+00     3.10624e-05
1939850.93738110 2213594.97180275     1700000     1.14109e+00     3.10702e-05
2053954.48767144 2343794.23437987     1800000     1.14109e+00     3.10446e-05
2168069.67136701 2474019.77953204     1900000     1.14109e+00     3.08812e-05
2282177.97114618 2604229.77747988     2000000     1.14109e+00     3.08157e-05
