      100000    67989.0213631525    46228.6143941587    6.79890214e-01    3.54413497e-05  |       -109.31400153       -106.11988864         88.15961153         82.18961066      6.42293335e+01  |       -108.58226692       -109.41624786       -103.37885949        -99.73063175       -104.65775249       -109.29681090       -109.47634352       -109.14873388       -107.45052905       -108.48277743       -106.69001648       -109.45482796       -106.36299489       -101.71845607       -102.57965559        -96.24745682       -100.73726965       -101.27744709       -107.11650426       -102.79351869       -105.08572479       -107.87837517       -109.22954869       -109.04325090       -104.02022230       -109.50085927       -109.49174608       -103.47254993       -108.86141292       -108.08490519       -108.10007545       -108.46866493
      200000    67984.0432383312    46221.7631348769    6.79840432e-01    3.46178456e-05  |       -109.06854570       -103.78283055         74.68343094        141.22330007      1.12123900e+02  |       -109.40205033       -108.23444252       -101.77954654       -105.37417316       -105.20465486       -109.47536375       -109.37509472       -102.70014324       -108.05717886        -99.94801394        -91.73013399       -103.51220308        -79.81024661       -106.58083004       -103.68197425       -104.56441297       -107.67862607        -97.38442378       -109.45560046       -109.49092582       -106.19914592        -97.53239111       -101.43780753        -88.34962730       -101.48531484       -109.46668459       -107.68226951       -107.95580726       -109.33126625       -108.70951121       -109.48431140        -99.97640180
      300000    67989.5042240536    46228.7998808561    6.79895042e-01    3.07303453e-05  |       -109.49952322       -107.29656654         89.81375739        137.28493855      1.19802129e+02  |       -109.47750480       -106.25122818       -105.82235332       -105.64193385       -108.40453592       -105.55945049       -109.07203976       -107.59545688       -106.10983148       -105.43624205       -109.20429784       -108.82805143       -108.01314769       -108.97211998       -106.34161892       -108.99940277       -108.81025390       -107.74405001       -102.54054576       -109.01220767       -108.73885200       -108.85392622       -106.62249921       -108.32401139       -104.65983037       -106.41865470       -108.97715111       -107.81796929       -108.38340113       -105.06614141       -105.32380086       -106.46761881
      400000    67983.1608737254    46220.4521929101    6.79831609e-01    3.35056908e-05  |       -108.13886313       -104.32987788         85.91581116        140.37556417      1.21961497e+02  |       -109.41714378       -109.30949965       -106.46109415       -109.50078751       -102.62870014        -77.88951763        -94.37668878        -96.11648821       -108.27375208       -106.75744703       -109.33745797       -108.34714202       -109.22830994       -107.72446931       -108.49368705       -106.64751460       -107.54593678       -109.37848501       -109.42436875       -107.66319426       -109.47297140       -107.23943938       -108.45658907       -106.86606357       -109.05296929       -105.81608297        -80.47306138        -91.82555746        -90.81484590       -109.05215594       -105.70004072       -109.26463038
      500000    67985.1253273004    46223.0409002547    6.79851253e-01    3.26824257e-05  |       -109.47476777       -106.50305022         80.97540478        131.01329656      1.05485651e+02  |       -108.47591713       -108.27688147       -108.22452523       -108.41483329       -101.87951483        -98.50892083       -106.39846653       -109.45382773       -109.07555873       -109.38255317       -107.94508862       -105.57398102       -109.42356105       -106.07900948       -106.74970797       -108.73142765       -109.49846723       -109.25018210       -108.39343283       -107.01664558       -103.41309692        -94.06666762       -107.80225730       -107.31041115       -109.49688577       -109.47353578       -102.31734128        -96.49994261       -107.25603117       -107.95202202       -109.20331553       -106.55359755
      600000    67983.6744832758    46221.0397500646    6.79836745e-01    3.23978758e-05  |       -109.29678973       -107.27659039         86.84879094        142.22252305      1.21794724e+02  |        -99.58125790       -109.39368881       -106.08146624       -104.28007826       -104.56061863       -104.46542158       -108.42844109       -107.84909261       -108.90037269       -109.49470437       -106.23241815       -105.50915509       -109.06250532       -109.43323978       -109.02482472       -108.31375263       -108.87009399       -109.35290214       -109.16067449       -109.46327940       -109.45743836       -109.50015942       -108.86531821       -107.37128769       -109.49586601       -109.40571916       -108.84740889       -103.31463576       -107.83158041       -106.48407780        -95.73945441       -109.07995858
      700000    67989.1062099478    46228.3238808571    6.79891062e-01    3.13824858e-05  |       -109.29647359       -107.48950329        102.25923856        160.83865785      1.55608393e+02  |       -107.20690705       -108.05296541       -108.63469288       -106.95266199       -107.31947576       -103.52611058       -107.10499154       -109.47596776       -108.48723858       -109.07423262       -103.65929236       -107.19508615       -105.15186688       -108.32535204       -109.36129982       -107.35768272       -108.76404364       -107.89310825       -107.74567148        -99.96386601       -109.09601616       -107.07260789       -106.71175684       -109.37763231       -109.49845161       -109.39524347       -109.07765642       -103.84199737       -107.57149239       -108.04344703       -109.40410282       -109.32118741
      800000    67985.0172174805    46223.0351668705    6.79850172e-01    3.40950626e-05  |       -109.49998462       -104.92005841         85.96986740        148.06355888      1.29113368e+02  |        -99.20438348       -109.25758441        -96.89349498       -103.52363091       -104.39516163       -109.49089795        -97.52335097       -107.79969008       -109.24270408       -101.75960308       -105.18955446       -104.19315876       -109.33188602       -107.22462277       -107.13414690       -102.58673673       -106.45231727       -105.87519607        -98.13950434       -109.23443923       -107.64073293       -101.65947717       -101.88809768       -105.52867513       -109.46562518       -109.31933233       -109.40681083        -98.89658190       -108.82092133       -101.44729692       -102.04064856       -106.87560509
      900000    67985.9388764305    46223.8135774580    6.79859389e-01    2.93472836e-05  |       -109.19051436       -106.82326132         88.47772329        154.86387321      1.36518335e+02  |        -97.54011772       -105.17662620       -108.89054628       -109.49431438       -102.40478343       -109.21815724       -108.86699397       -101.34109115       -107.22811669       -109.13425765       -109.18245885       -106.68972840       -108.85183976       -108.69022156       -109.46898039       -103.01496668       -107.07374505        -98.39888515       -108.77412378       -109.11987329       -109.49994499       -103.04340650       -109.20766945       -109.38985778       -100.49848843       -106.24338788       -108.49610819       -109.02655502       -106.18071204       -109.44416463       -109.28518602       -109.46905370
     1000000    67986.6422955449    46225.0228403011    6.79866423e-01    3.18753408e-05  |       -109.47673532       -105.51761710         96.77249017        117.73142317      1.08986296e+02  |       -107.05341013       -109.32183520       -101.71394375       -105.95416797       -104.56008483       -107.95010504        -98.51958824        -94.91226544       -105.90060123       -109.49870892       -109.38353571       -109.48146075       -109.48448730       -103.82895509        -95.70028075       -108.98774160       -100.13629430       -105.02531602        -96.74226093       -107.48287982       -107.72273328       -105.68601382       -109.48065722       -107.61594317       -103.62799757       -104.35985118       -107.24518764       -109.49885986       -108.50919570       -108.38945523       -103.33437911       -109.45555033
     1100000    67986.2836393423    46224.7131980877    6.79862836e-01    3.36556720e-05  |       -108.50549876       -107.24552279         85.12755656        110.28070689      8.81627407e+01  |       -105.77447818        -98.69802123       -109.16572214       -109.35239274       -108.82302395       -100.76461012       -100.03165570       -107.70141366       -109.11502288       -109.48680979       -109.16232084       -109.38439179       -108.28139072       -108.80463937       -106.22482471       -106.72931275       -109.02693666       -109.23721754       -105.89179816       -108.33964610       -109.19098576       -109.48184773       -109.46668150       -109.32603652       -101.23319685       -108.94822243       -109.43517442       -107.67071673       -105.99222990       -108.65446785       -108.47865714       -103.98288346
     1200000    67989.2937960259    46228.7146841447    6.79892938e-01    3.27397532e-05  |       -109.44370122       -107.00317547         91.03922634        128.18592360      1.12221974e+02  |       -107.42165587       -105.86424982       -108.93624489       -104.13358084       -109.36689570       -109.49932585       -108.21947789       -107.61786065       -109.46413118       -103.97219973       -109.16040381       -108.91161933       -108.14820251       -108.28126989       -105.04521152       -106.67967504        -92.08964902       -109.27822122       -106.03837485       -108.94720472       -107.37436814       -109.46180239       -109.22856338       -104.55045550       -109.03696991       -104.43213838       -108.20058236       -109.20497123       -108.87829081        -99.09851545       -109.40779850       -108.15170474
