      100000    53992.5009517418    29155.0205668012    5.39925010e-01    3.11897656e-05  |       -109.49232157       -106.27792775         86.08542342         85.17637827      6.49838739e+01  |       -106.02246745       -109.49762130       -108.97187728       -105.13181446       -106.57398506        -91.98873847       -109.43813081       -106.93955621       -109.28095293       -109.18023515       -108.77525487       -106.38075389       -103.27308891        -99.15917102        -95.77772499        -97.25119247       -106.64580437       -109.45693964       -109.49507561       -104.26694782       -108.85901663       -107.05174965       -109.01992916       -108.59744171       -109.44912633       -109.30319217       -109.36249487       -109.47047201       -108.12903723       -104.68974114       -106.70047395       -106.75368059
      200000    53988.5280506866    29150.5933223082    5.39885281e-01    2.98171151e-05  |       -109.43933461       -106.01047915        100.68221415        140.86869454      1.35540430e+02  |        -95.78692760       -109.38422218       -109.49005219       -107.36346673       -105.42990638       -108.77365365       -103.31429112       -109.49289667       -105.31732007       -100.57725492       -106.54244330       -104.36363268       -107.88594138       -106.73697804       -105.46014513       -103.21030338       -108.63545127       -106.10431430       -105.07306320       -106.15443638       -108.06936629       -107.58638829        -96.22837430       -103.72856276       -105.73484383       -106.38682991       -106.70761749       -107.45801304       -108.85876204       -108.41268781       -108.89049652       -109.17668993
      300000    53990.1730186904    29152.3827186665    5.39901730e-01    2.99489279e-05  |       -109.07289473       -104.46880804         78.95496165        163.15412957      1.37640283e+02  |        -94.74985078        -95.15378211       -103.76682273       -109.49446722       -101.22707414       -105.88763793       -105.80435959       -106.19590598       -107.48102240       -109.06451587       -104.18636542       -105.10197416       -101.39053237        -99.63859297       -108.99389295       -105.50886248       -109.24166461        -97.04795814       -109.03615902        -96.31568036        -97.72853705       -107.66019364       -109.49727870       -108.00158244       -103.85242592       -109.30665717       -109.31088554       -105.73771833       -102.39727454       -103.00322499       -102.89228658       -108.32667121
      400000    53990.3517927355    29152.3402610750    5.39903518e-01    2.75939404e-05  |       -109.49666499       -107.18900621         73.97254335        159.22119621      1.26004733e+02  |       -108.63733225       -107.41986669       -109.43742185       -104.76665582       -109.08622352       -106.97588327       -109.43538806       -103.82383197       -102.60787724       -108.79861919       -103.25886097       -109.44428886       -106.21865238       -102.33216116       -108.77979932       -109.40640986       -107.37651639       -103.97572287       -108.87069636       -101.39496422       -105.86114670       -109.27995076       -105.67371732       -109.01328992       -108.11810552       -108.11014952       -107.96925318       -108.66669318       -107.36132801       -109.39954864       -109.49132633       -109.05651755
      500000    53988.2628706340    29150.6098424056    5.39882629e-01    3.28456452e-05  |       -109.49045592       -106.06296986         81.46794214        130.40889374      1.05813866e+02  |       -101.43811835       -109.42925460       -107.15644315       -109.28300681       -106.20186635       -106.96171150       -109.49184608       -107.44100889        -89.61906100        -97.48291212       -108.40851279       -109.40655127       -105.90233373       -109.47576030       -107.71560441       -109.29079947       -103.23265667       -106.97116613       -109.08812655       -109.48897664       -109.43303852       -106.30821705       -103.64715584       -102.62612794       -102.62297229       -104.78042738       -105.10810816       -108.22340401       -108.98391360       -105.35993586       -104.86178657       -108.57423166
      600000    53986.8953425589    29148.6208056980    5.39868953e-01    2.77211841e-05  |       -109.34194835       -107.34147934         86.85100521        129.17401521      1.08683541e+02  |       -109.47660395       -103.85627697       -109.49046240       -108.29296323       -109.41141988       -109.43898448       -108.91227609        -99.39720128       -109.48963133       -109.25793264       -108.81152841       -107.29659010       -109.30340988       -105.49764048       -101.10779932       -108.14718745       -106.98597781       -108.95817843       -108.37697265       -104.96764463       -109.31815188       -108.96143271       -107.89334053       -107.49598936       -103.85866743       -109.25969009        -96.45197058       -109.34457039       -107.45145770       -109.49498959       -109.47682712       -109.44356998
      700000    53989.8529121863    29151.9347975702    5.39898529e-01    2.89262278e-05  |       -109.43750343       -107.30528476         85.80227795        132.30517794      1.10802171e+02  |       -100.07798333       -109.48003672       -108.59792822       -108.25821147       -109.32530487       -109.24633963       -107.16310101       -103.19476916       -101.70568881       -109.18647551       -106.38547050       -101.36863353       -109.33786417       -107.69517585       -105.70133737       -108.45669690       -108.48849897       -102.70385142       -107.84210130       -109.16049884       -106.69311457       -109.43497667       -108.28919044       -109.49761795       -108.81791499       -107.76751662       -105.23402079       -109.30149948       -109.40873961       -108.95741046       -107.49650361       -109.49463947
      800000    53993.0209374454    29155.4383163549    5.39930209e-01    2.97521684e-05  |       -108.81580673       -106.71782669         97.45866315        132.27594382      1.23016780e+02  |        -94.59330862       -102.20036843       -109.11162225       -107.98790676       -109.22348318       -106.80100855       -108.61423470       -109.48442795       -109.47712466       -100.06463285       -108.07802611       -109.37523168       -107.52553100       -108.51996030       -109.49680645       -106.57664285       -106.48488211       -108.18331428       -108.16892018       -109.49430452       -109.46040319       -104.04662632       -103.84980139        -98.43530545       -108.21379544       -109.27442836       -109.46828616       -108.52273649       -107.30414130       -108.58705760       -109.38941470        -98.95672020
      900000    53987.4001206356    29149.6605716631    5.39874001e-01    3.26685381e-05  |       -109.43227757       -107.06041354         84.51045780        147.21697654      1.24667021e+02  |       -109.11527537       -109.46919723       -108.83674282       -107.12822991       -104.34582617       -107.22975827       -100.17858223       -106.52548999       -108.67761366       -109.35777333       -107.38649831       -108.47817306       -108.50953687       -105.33095367       -109.19309404       -109.01549068       -101.93114464        -92.02167576       -109.43582975       -107.34522562       -109.20656641       -106.62358963       -105.91136748       -108.93413545       -108.81414548       -107.15061664       -107.26317166       -106.79166086       -108.22613093       -108.64654796       -109.40987918       -109.44331032
     1000000    53992.0873471205    29154.7794813840    5.39920873e-01    3.32452039e-05  |       -109.25945465       -108.03505071         84.59768970        140.76541714      1.17328056e+02  |       -108.47092930       -108.79702378       -108.66515535       -107.77873395       -108.90675401       -108.61982981       -109.09600259       -109.13304756       -109.22266277       -109.47427932       -106.80105156       -108.97409917       -109.41152898       -103.66700700       -108.88135380       -109.49689402       -109.29757520       -105.98524677       -108.74116965       -107.68061751       -109.42476780       -106.89486697       -103.88708940       -108.24269424       -109.48739326       -109.42256058       -109.22054663       -107.95919716       -105.75668601       -108.80887502       -103.97849660       -106.93748703
