      100000     5995.0831946400      362.0312978832    5.99508319e-02    2.62107278e-05  |       -109.49635035       -107.91121790         85.10753281         78.84373015      5.60400450e+01  |       -104.70266008       -104.79137699       -107.00617570       -109.44264591       -109.40423333       -109.41999075       -107.85422909       -108.91071106       -106.79237518       -109.17599231       -107.92941816       -106.56837846       -107.40151951       -108.96153364       -106.77464321       -108.95965908       -108.95988836       -105.08017786       -107.12825939       -109.42259395       -108.29969282       -108.83568248       -107.08195126       -108.58587836       -108.51166603       -109.24247872       -106.35825769       -109.17142671       -109.11532680       -106.49318734       -109.05832763       -107.71863507
      200000     5996.9883008252      362.3982945768    5.99698830e-02    2.75960777e-05  |       -108.51987212       -105.28124145         78.43169965        118.76313221      9.19135904e+01  |        -95.09420191       -106.54791148       -104.33114952       -102.33696528       -107.50514564       -109.49719527       -106.80826572        -91.02660626       -106.42138880       -109.23740590       -105.25003125       -103.96961782       -106.90043321       -105.99194803       -100.52441621       -109.01070592       -105.57744248       -106.31810235       -107.85943093       -108.05467752       -108.40757430        -97.80537014       -107.74110265       -106.22524869       -107.92634693       -105.70707455       -109.49765920       -105.03032017       -106.64886006       -107.11640931       -101.64065213       -106.99006683
      300000     5993.4422276180      362.4875099047    5.99344223e-02    3.27401255e-05  |       -108.14372767       -107.56540321         69.42469750        139.78160383      1.01640898e+02  |       -108.41454080        -92.99514916       -107.00797295       -106.17437775       -109.14378934       -108.90577539       -107.67716783       -109.35889832       -109.25452611       -107.88400707       -105.23543541       -109.08137230       -109.11855251       -109.46705206       -108.33713401       -109.43470090       -106.55433186       -108.09793307       -109.49363126       -109.14434475       -107.54416127       -109.48623168       -103.75681184       -107.25562340       -108.75303977       -109.47312301       -107.87253337       -109.23618615       -105.92704110       -109.49574234       -104.36699147       -108.14472431
      400000     5994.3438997523      362.5741259497    5.99434390e-02    3.25253806e-05  |       -109.40012429       -107.71980845         85.44773463        139.96578781      1.17693714e+02  |       -108.75220700       -107.63960248       -106.87476187       -108.49966573       -108.45543914       -105.45287098       -107.72112187       -109.44809920       -109.45842972       -104.91768411       -106.47146812       -107.36982780       -108.75581591       -106.45968499       -109.47124894       -101.74957014       -108.84822483       -102.18372474       -108.91732046       -108.86134874       -106.64757631       -108.92959726       -108.70456386       -109.44292196       -109.49409889       -109.17739270       -109.05252204       -109.48751293       -109.02501487       -108.80686617       -107.04530005       -104.91238656
      500000     5992.5323351809      362.1664257443    5.99253234e-02    3.06198786e-05  |       -109.22474343       -106.60326782         92.06795999        148.71244850      1.34177141e+02  |       -107.48885701       -108.88219463       -106.06972571        -98.50132658       -107.85598397       -108.76197036       -108.94066344       -104.00432438        -95.82359699       -108.13585571       -103.49123257       -107.50615164       -108.23996816       -108.08140597       -101.46817682       -109.17722365       -102.69565572       -108.31113669       -106.57408105       -109.19016069       -108.20796105       -107.95768533       -104.99074152       -105.53815970       -109.22782817       -103.24884210       -109.27885775       -108.96014634       -107.90548367       -109.26758729       -108.75422887       -108.76735655
      600000     5997.2846031606      363.0114641207    5.99728460e-02    3.33723801e-05  |       -108.71310783       -106.59214877         86.49407936        115.96562444      9.58675550e+01  |       -104.26875078       -109.02920756       -108.46484800        -93.70627424       -105.53221434       -109.05202067       -106.75590559       -108.66473729       -109.33410705       -108.31096226       -109.30814636       -109.11672437       -109.22993745       -109.17129116       -107.85615342       -105.06636798       -107.98052715       -103.20115084       -109.06672027       -108.82355620       -109.48155737       -107.56579781       -108.98396520       -105.36801787       -109.16917143       -105.58633661       -108.23218157       -106.46869306        -95.07905764       -102.75961226       -104.33751336       -105.97725350
      700000     5994.8144461266      362.2148957402    5.99481445e-02    2.83689331e-05  |       -109.46131852       -106.99900224         82.36622161        132.60910970      1.07976329e+02  |       -108.33576046       -107.78745711       -109.47485412       -108.06873433       -109.35510316       -106.59543094       -106.67761855       -108.02721851       -106.05490622       -107.81566834       -109.18152628        -99.03926472        -92.63735461       -108.78222207       -107.89023889       -102.62169684       -105.05933874       -108.03382571       -108.66258410       -109.33812436       -107.95427573       -109.36378980       -107.12578711       -107.25887039       -107.76045805       -102.36670314       -108.95889314       -108.66369247       -107.96130527       -108.16598481       -109.48714288       -109.46224076
      800000     5995.1228334650      362.1582241892    5.99512283e-02    2.74324631e-05  |       -109.22177621       -106.86714859         93.44875284        165.23600893      1.51817613e+02  |       -100.54182655       -107.01177591       -109.37954001       -108.17546737       -105.67321275       -106.28818039       -107.11681561       -105.77046498       -109.40041200       -108.71541755       -109.36377633       -107.85200588       -106.03644310       -107.12227151       -107.84416965        -99.82468972       -108.58975591       -105.35761635       -109.01702732       -108.34586563       -103.84933560       -108.69505203       -109.30036118       -107.62874612       -105.77748812       -109.31885859       -102.72994935       -107.89516597       -109.46964246       -108.98948503       -106.48312016       -102.18481565
      900000     5994.2117820821      362.1839702105    5.99421178e-02    2.87822133e-05  |       -109.31984530       -106.29191436         83.99913734        150.98979104      1.28697014e+02  |       -109.46373317       -106.97308062       -109.34694922       -108.69183943       -103.42985118       -108.72298856       -103.20665106        -99.44533866       -109.49233845       -109.48631959       -108.35609753       -102.79561291       -101.54791385       -109.45146171       -106.66433970       -107.19747352       -108.51429873       -109.35923921       -108.18495083        -97.28494978        -96.31842363       -103.27347736       -108.61277594       -109.35464651       -108.99129482       -105.35595455        -96.29720737       -108.92380376       -109.24874371       -109.28577915       -109.14913767       -108.91458728
     1000000     5996.3590169617      362.8032850922    5.99635902e-02    3.24007049e-05  |       -109.49384464       -106.21735837         85.30369363        119.05826491      9.81446002e+01  |       -108.73985953       -106.48827297       -108.19146956       -107.13369553       -102.13481530        -97.67417433       -109.49660722       -109.23163004       -106.17648857        -98.66814840       -106.03931924       -109.49565947       -103.38857840       -106.55792864       -108.11140988       -109.24517587       -109.46752134       -109.39797977       -108.75952246       -109.25343008        -98.64900864       -109.44723472       -105.14711019       -106.89040048       -104.19247602       -109.11176372       -108.68318927       -107.33086639        -98.18076103       -109.44056160       -100.09173927       -108.13867005
