**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.83000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 82979.48979903  68859.19235496      100000     8.29795e-01     3.23508e-05
165950.98802871 137704.76144954      200000     8.29755e-01     3.05466e-05
248923.99168360 206552.78216105      300000     8.29747e-01     2.97890e-05
331900.63774840 275407.23263373      400000     8.29752e-01     3.03732e-05
414872.76632567 344254.13481797      500000     8.29746e-01     3.06207e-05
497845.22386936 413101.70652646      600000     8.29742e-01     3.09916e-05
580817.87194135 481949.25383537      700000     8.29740e-01     3.07700e-05
663792.59927366 550800.39420442      800000     8.29741e-01     3.07821e-05
746767.22026109 619651.69107451      900000     8.29741e-01     3.11614e-05
829741.82278612 688502.77677380     1000000     8.29742e-01     3.12843e-05
912717.54103885 757355.70566095     1100000     8.29743e-01     3.13773e-05
995688.18370743 826200.44736121     1200000     8.29740e-01     3.16512e-05
1078657.99592230 895043.51390436     1300000     8.29737e-01     3.16544e-05
1161631.74976195 963893.01798357     1400000     8.29737e-01     3.15832e-05
1244604.49845721 1032741.00404331     1500000     8.29736e-01     3.16215e-05
1327574.40380553 1101584.21118336     1600000     8.29734e-01     3.16173e-05
1410549.25164470 1170435.63654254     1700000     8.29735e-01     3.16231e-05
1493524.95580986 1239288.46991676     1800000     8.29736e-01     3.16211e-05
1576497.21139502 1308135.62494207     1900000     8.29735e-01     3.16426e-05
1659471.05002719 1376985.43926939     2000000     8.29736e-01     3.16782e-05
