**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 1.17000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
117055.16611507 137022.01252870      100000     1.17055e+00     2.89339e-05
234109.25672468 274041.69675600      200000     1.17055e+00     2.98817e-05
351161.63342809 411057.59335355      300000     1.17054e+00     3.09468e-05
468217.14329080 548080.80156206      400000     1.17054e+00     3.14210e-05
585269.95515038 685097.82449139      500000     1.17054e+00     3.19674e-05
702328.72412906 822128.49986568      600000     1.17055e+00     3.18422e-05
819382.57916396 959147.80715056      700000     1.17055e+00     3.19469e-05
936439.92330805 1096175.15687950      800000     1.17055e+00     3.18680e-05
1053496.52126432 1233200.75484180      900000     1.17055e+00     3.18013e-05
1170551.28982678 1370221.87957103     1000000     1.17055e+00     3.15575e-05
1287607.93605452 1507247.51853356     1100000     1.17055e+00     3.14656e-05
1404661.02846863 1644264.88896860     1200000     1.17055e+00     3.14318e-05
1521713.92652349 1781282.00603956     1300000     1.17055e+00     3.15584e-05
1638769.80862775 1918305.99412547     1400000     1.17055e+00     3.15847e-05
1755823.84556993 2055325.79961782     1500000     1.17055e+00     3.16990e-05
1872879.56260159 2192349.02184091     1600000     1.17055e+00     3.14761e-05
1989932.40104309 2329365.92534722     1700000     1.17055e+00     3.15268e-05
2106987.26019463 2466387.38374697     1800000     1.17055e+00     3.14741e-05
2224039.94104380 2603403.84597151     1900000     1.17055e+00     3.14814e-05
2341095.52323946 2740427.04921202     2000000     1.17055e+00     3.14624e-05
