      100000    -2003.8408898326       42.9223096613   -2.00384089e-02    2.76852654e-05  |       -108.53750445       -105.21337723         81.07262014         81.57403375      5.74332767e+01  |       -107.68880095       -109.37212818       -109.35953504       -106.10184030       -101.63045051       -108.64253283       -106.89364723       -109.44531205       -108.36826661       -109.12170000       -109.30557517       -106.57991195       -105.97849190        -83.70128386        -76.98237823        -87.61078987       -103.42376395       -106.36351992       -107.69802377       -108.93847844       -109.44485907       -108.67624211       -108.64424181       -103.27972567       -108.35648294       -109.37027077       -108.61522217       -109.26809987       -108.78533793       -109.16831884       -106.14399345       -103.86884610
      200000    -2007.1737554744       43.5385089985   -2.00717376e-02    3.25104415e-05  |       -109.02493817       -106.22487244         97.06627641        114.15685995      1.04998264e+02  |       -107.31880159       -107.04103456       -108.11452832       -109.24308403       -106.54275805       -107.54238917       -109.40568975       -101.66132387        -99.03114452       -100.85146342        -86.78444417       -108.64841377       -109.38291868       -109.02885869       -109.10652318       -109.40957448       -109.49277249       -108.37499128       -108.39800112       -106.17546235       -109.23985310       -109.49773958        -94.65949404       -108.26595960       -109.04487586        -98.02854734       -109.34843409       -107.05932368       -109.30707303       -107.64225518       -107.68608979       -107.86209538
      300000    -2008.8007085418       43.4376692913   -2.00880071e-02    3.08486642e-05  |       -107.99251208       -104.54823401         97.09134819        133.55511653      1.26098231e+02  |       -103.75528203       -105.54458209       -108.51760637       -108.35842674       -108.92720390        -99.72373838       -103.03561046        -95.67809881       -108.83954849       -109.18598799       -109.32030648       -109.49054632       -104.25986006       -104.24997574       -103.36556252       -103.51589295        -97.20517752       -102.63660809        -97.96889088       -101.31045136       -106.19010874       -107.05023153       -109.09023854       -105.52372592       -102.28131044       -103.22273441        -97.35186941       -106.21443829       -106.03989095       -109.49755868       -108.10403239       -100.08799176
      400000    -2008.6356993133       43.3623782791   -2.00863570e-02    3.01620455e-05  |       -108.44947385       -104.64572747         88.02806148        185.11096314      1.68493297e+02  |        -87.89083870       -109.46486736       -109.49737544       -109.42075302       -104.34798021       -105.67931371       -103.41414482       -108.78643656       -109.45828682       -107.31795560       -109.44508456       -107.02271250       -109.39267350       -105.40230129       -106.40077238       -105.51453124        -85.33104482        -98.76134455       -108.89110690        -94.32249415       -104.15312062       -106.39014932       -109.31489567       -108.98881285       -108.98964137       -103.02873610       -104.13633520        -92.13310520       -106.93264206       -105.57064827       -104.48631568       -108.77685865
      500000    -2008.3615187066       43.3933843176   -2.00836152e-02    3.05822442e-05  |       -109.49774390       -105.17730205         84.54365519        143.87211535      1.23238468e+02  |        -91.25054334        -95.76615188       -107.40169048       -109.49769325       -104.35695948       -105.00159098       -103.22748333       -107.00598524       -108.00838925       -108.50366291       -106.90248608       -107.87219341       -108.80129911       -108.94334251       -109.04736549        -98.74273471        -98.02835803        -93.66110109       -105.30333509       -109.30419542       -108.29211321       -108.11123109       -109.44506708       -109.38534392       -109.49103457       -104.27061171       -105.48699952       -109.05670641       -106.00217241       -107.14656365       -107.08421989        -95.27504107
      600000    -2005.7556523752       43.5179517556   -2.00575565e-02    3.28739439e-05  |       -108.57240356       -106.76641455         93.33319139        141.04020728      1.27606984e+02  |       -107.47284227       -109.49562212       -105.88683895       -105.61585828       -107.11747824       -106.61193443       -108.32411675        -84.61958149       -109.15593340       -105.65961778       -107.78915854       -109.28436250       -107.80841835       -109.47427597       -109.49743335       -105.37186280       -109.06968798       -108.05939815       -104.55363422       -103.33766175       -109.42707203       -107.80474757       -107.12750337       -103.94618457       -108.48468823       -107.84224493       -106.83284521       -108.27692995       -105.66135107       -107.92635243       -109.49646004       -109.49316898
      700000    -2009.3739653892       43.6510305043   -2.00937397e-02    3.27519318e-05  |       -107.52483248       -106.12714310         88.06544609        129.79270287      1.11731006e+02  |        -96.58292130        -85.35420657       -106.23974603       -109.24634220       -108.22713466       -109.15221513       -107.79520555        -98.64008915       -108.99156671       -100.52742459       -109.49555581       -109.42115703       -107.12749904       -107.09733403       -108.32491001       -108.06907306       -108.56421247       -109.27354463       -108.67509617       -108.38360523       -109.28063287       -106.24067580       -109.44359187       -109.15363672       -102.81314911       -104.93725337       -105.05287768       -109.37337568       -104.96364096       -109.49744744       -102.32551531       -107.79794295
      800000    -2006.3761339652       43.0996396740   -2.00637613e-02    2.84418776e-05  |       -108.93832575       -105.33873192         88.86722150        152.91377238      1.36442262e+02  |       -103.99251981       -103.63711958        -95.40082987       -109.49730131       -109.48889056       -102.79811422       -103.80442032        -96.39622924       -108.25941222       -106.79362737       -109.38826272       -107.78748440       -106.50010703       -107.87138662       -108.60297560        -99.06346507       -107.40621624        -96.04969577       -108.02957717       -109.44592244       -108.51782326       -105.79167909       -109.32577847       -109.40191394       -109.03188753        -99.39108236       -102.73995801       -103.50835063       -108.45967725       -108.77280060       -100.54050850       -105.14440436
      900000    -2007.1570681546       43.6195988963   -2.00715707e-02    3.33280393e-05  |       -109.42864602       -107.16080040         79.40340606        136.68957056      1.08932176e+02  |        -98.88275180       -108.78929534        -98.39386954       -108.97154681       -108.62349780       -109.10894699       -108.41561822       -109.03912589       -104.81241889       -109.48567410       -107.71284744       -108.88477132       -109.43280280       -107.05717284       -102.50110811       -102.92832418       -108.01384193       -107.08547521       -105.48096018       -107.71279038       -107.91120721       -104.77848998       -108.93657111       -109.35366841       -109.45067109       -105.66798884       -108.87085076       -108.50846393       -109.06053443       -108.85738770       -107.30450932       -109.11243010
     1000000    -2007.4784561007       43.2996874548   -2.00747846e-02    2.99998994e-05  |       -109.33779066       -106.78855700         80.33020478        142.26144665      1.15803094e+02  |       -107.16184911       -105.08009039       -109.49564738       -109.09760437       -101.46944939       -106.59208822       -108.49954228       -109.43048804       -108.94539891       -109.18604609       -106.90161272       -108.94277330       -107.20528726       -109.01530583       -103.72883951       -108.81102804       -108.13826927       -106.60158588       -109.28125221       -105.91625979       -104.39860768       -109.07348556       -108.80994445       -104.71143648       -109.31743135       -108.65219334       -100.82059465        -92.01332558       -107.03875020       -109.33470868       -104.06553050       -109.49739750
