**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 1.19000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
119035.31732499 141697.08679528      100000     1.19035e+00     3.01909e-05
238068.44248907 283389.04139101      200000     1.19034e+00     3.06242e-05
357102.71752974 425083.72731600      300000     1.19034e+00     3.07481e-05
476135.89728505 566775.71488716      400000     1.19034e+00     3.05829e-05
595170.30510730 708470.68513473      500000     1.19034e+00     3.06019e-05
714205.57730699 850167.91920753      600000     1.19034e+00     3.09580e-05
833242.47085247 991868.78994343      700000     1.19035e+00     3.08933e-05
952279.41183620 1133570.02957514      800000     1.19035e+00     3.11648e-05
1071311.21373850 1275258.89235692      900000     1.19035e+00     3.12178e-05
1190346.79672590 1416956.55051979     1000000     1.19035e+00     3.10540e-05
1309381.49236484 1558652.44168896     1100000     1.19035e+00     3.12341e-05
1428418.56636007 1700353.69056151     1200000     1.19035e+00     3.11305e-05
1547455.87307652 1842055.43079522     1300000     1.19035e+00     3.09946e-05
1666491.25429584 1983752.70175451     1400000     1.19035e+00     3.09601e-05
1785526.74785890 2125450.25501459     1500000     1.19035e+00     3.09401e-05
1904562.99144587 2267149.61087786     1600000     1.19035e+00     3.09332e-05
2023596.33187979 2408841.93694598     1700000     1.19035e+00     3.08576e-05
2142631.65135248 2550539.22555041     1800000     1.19035e+00     3.09298e-05
2261665.27053896 2692232.42064237     1900000     1.19035e+00     3.09704e-05
2380699.39826057 2833927.01220416     2000000     1.19035e+00     3.10999e-05
