      100000    -1004.8554691771       12.8156840639   -1.00485547e-02    2.71833892e-05  |       -109.36296973       -106.70020890         85.25667200         87.03935610      6.55958192e+01  |       -109.28612896       -107.10744746       -108.76282279       -108.35213673       -109.33576260       -108.04622341       -105.04451064       -103.38866658        -98.63851387       -104.93027610       -104.32075360       -100.57019422       -105.76356664       -102.16303287       -109.34995607       -108.99264002       -109.34353387       -109.10519385       -109.47852944       -109.30932610       -106.94513787       -109.05398921       -106.26774998       -108.91183255       -109.21832275       -108.56208537       -109.35518321        -97.02772359       -107.73217858       -106.56362892       -107.79878876       -105.68084818
      200000    -1008.1526051577       13.4684765826   -1.00815261e-02    3.30475983e-05  |       -109.49012643       -106.82451946         87.49905482        120.30844366      1.00982979e+02  |        -91.73786121       -109.10169453       -108.15681015       -108.61477438       -109.27158707       -105.64785891       -109.47975567       -108.06232307        -99.70569300       -109.49725923       -109.33192868       -109.49005077       -106.92647501       -108.90635978       -108.40298442        -99.51763781       -108.96669707        -97.60635509       -109.27120339       -108.59538443       -108.53344120       -107.77235773       -109.43638146       -107.59869066       -107.08689821       -103.71057312       -105.32601421       -109.43221361       -109.49355195       -109.49566479       -109.38019074       -104.82795151
      300000    -1002.7431242525       13.4345419646   -1.00274312e-02    3.37960423e-05  |       -109.27259289       -107.11634904         79.04269680        156.76642954      1.28692777e+02  |       -109.32343265       -104.78752662       -108.30615353       -108.79028182       -107.73501231       -108.37167462       -104.92199268       -108.60104728       -102.74345572       -109.39895868       -106.28732388       -109.47631427       -108.96482997       -109.48364249       -105.71644004       -100.20975770       -103.81048323       -106.45037720       -109.33911315       -109.47610056       -109.20332448       -108.39596184       -106.63456826       -108.64205297       -105.84137458       -106.45285143       -106.73799634       -109.25706137       -109.09265852       -106.15332002       -100.08370487       -109.03437620
      400000    -1008.1092233845       13.1058955120   -1.00810922e-02    2.94305345e-05  |       -109.30482681       -106.50818539         91.74613524        150.38870977      1.35626660e+02  |       -108.35248731       -107.47075823       -109.18974367        -94.48558719       -108.84135946       -109.19538176       -107.23090482       -107.93716657       -109.19565094       -108.67571902       -109.49399857       -107.68765593       -108.86661365       -109.49404391       -109.40369656       -107.21759440       -108.11131698       -105.61937634       -106.99111687       -108.98860423       -105.51153776       -105.08490243       -109.46890230       -109.05124112       -104.56698070        -96.03400132       -107.07088139       -104.72043395       -108.44940645        -93.50122259       -109.02885537       -103.32479054
      500000    -1006.2365762620       13.4599339955   -1.00623658e-02    3.33481352e-05  |       -107.78439715       -106.95523407         92.19896873        128.58983186      1.13833567e+02  |       -101.98293905       -108.85129094       -103.37415931       -109.49106967       -108.62170693       -108.26723740       -106.27346404       -108.12572427       -108.88551609       -109.46190685       -107.84101850       -106.30719075       -106.35004495       -107.03866869       -109.34470868       -107.38012531       -109.47142957       -108.95097450       -109.30345581        -89.96731564       -108.18837481       -108.48335308       -109.28262270       -109.15653669       -105.62226288       -104.54156251        -99.87432013       -107.73292842       -109.43570997       -107.48342922       -109.45314938       -108.02329357
      600000    -1005.1317241244       13.2536703280   -1.00513172e-02    3.15077250e-05  |       -107.51978383       -107.14716338         86.42767522        127.46894819      1.06749460e+02  |        -99.30945316       -108.78170150       -107.51008998       -104.51407154       -108.94857562       -108.17212144       -108.31386860       -107.78709255       -108.81845353       -106.59668671       -109.46595477       -108.62917404       -109.46516020       -109.49657318       -109.30363420       -109.37258602       -101.80294329       -109.28553433       -106.95896898       -106.39812452       -109.32782876       -109.40641151       -109.47807138       -104.45005707       -108.93022454       -105.88418028        -98.57475817       -103.61086711       -109.17337418       -109.48202810       -109.49561256       -101.96504632
      700000    -1003.7400378875       13.4436467321   -1.00374004e-02    3.36870610e-05  |       -109.43598392       -106.52738244         71.57965030        128.59202136      9.36442892e+01  |        -96.73107820       -109.41734036       -105.42846521       -109.07083408       -104.05339759       -106.07651577       -105.50557563       -106.24476377       -109.28905497       -108.90128276       -109.30045431       -109.41555610       -108.89947838       -107.71339595       -107.52535463        -99.05783921       -107.99106194       -109.27610195       -106.97016330       -108.90740261       -106.33054437       -107.29393125       -104.70655557       -109.47770729       -108.31525616       -105.92459304       -108.71375517       -100.45148872        -97.15581166       -108.06549930       -109.48690766       -107.17907104
      800000    -1005.6367471236       13.3829597660   -1.00563675e-02    3.26990709e-05  |       -109.46220169       -106.91543397         70.59714719        147.98493042      1.11666644e+02  |       -107.83639384       -106.51768577       -102.39842205       -106.02094512       -108.46312350       -105.76702060       -104.20291168       -109.24799853       -108.85578801        -97.80819321       -104.26133555       -109.36621451       -108.37044286       -109.49661477       -103.89518496       -106.07212857       -108.94068177       -109.35841816       -106.88396300       -107.05008819       -109.49762900       -103.27035663       -105.83245842       -108.62642625       -106.85906082       -109.49502653       -109.04627004       -104.86808168       -109.44112886       -107.96063148       -109.49758562       -106.08567695
      900000    -1006.8325246434       13.2691154896   -1.00683252e-02    3.13199816e-05  |       -109.48537826       -107.31225318         73.37376172        152.69764152      1.18759150e+02  |       -104.18793424       -106.66216096       -109.48816267       -109.39067316       -109.48855650       -108.55993243       -107.25623920       -109.11764476       -108.06748229       -109.42807589       -109.25434498       -102.16684620       -105.11651552       -108.96381956       -109.49767840       -109.41664771       -102.65707963       -108.04332212        -98.97299851       -109.16129871       -107.09632909        -94.79068382       -106.56290528       -108.77177073       -109.17611578       -109.45378412       -109.49052304       -108.22487336       -109.36698819       -107.66469101       -109.13466143       -109.36136253
     1000000    -1006.9462730476       12.9600579908   -1.00694627e-02    2.82065002e-05  |       -109.41829588       -106.87189662         82.28466708        153.22836293      1.28641133e+02  |       -101.81399230       -108.81259625       -108.87537291       -108.00720436       -106.41012437       -108.32104056       -109.42872376       -108.16325467       -109.11734018       -109.27231958       -102.69237333        -99.64048544       -109.46383580       -106.97441105       -105.93057271       -108.17965325        -92.17061195       -103.88260446       -107.08340455       -108.48659560       -109.42467922       -108.90173176       -109.14896981       -108.54610529       -105.24900527       -109.47186845       -108.14790453       -108.97767427       -107.96361909       -105.54031419       -107.23062168       -108.57168136
