**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.64000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 63988.98579074  40948.83876313      100000     6.39890e-01     2.93574e-05
127975.44652691  81894.41714332      200000     6.39877e-01     2.92129e-05
191963.19976149 122841.90553441      300000     6.39877e-01     3.00178e-05
255951.55246151 163790.59385708      400000     6.39879e-01     3.15021e-05
319940.69358860 204740.06192981      500000     6.39881e-01     3.19342e-05
383924.00365037 245681.76803442      600000     6.39873e-01     3.17229e-05
447913.00220216 286631.02090406      700000     6.39876e-01     3.19532e-05
511899.90383904 327577.45234392      800000     6.39875e-01     3.19536e-05
575890.01405181 368528.06691558      900000     6.39878e-01     3.20394e-05
639876.79270829 409474.43447725     1000000     6.39877e-01     3.21246e-05
703862.36231651 450419.32440982     1100000     6.39875e-01     3.22577e-05
767848.18126087 491364.40563619     1200000     6.39873e-01     3.22620e-05
831837.35790226 532313.44571736     1300000     6.39875e-01     3.20056e-05
895825.61657979 573261.60082108     1400000     6.39875e-01     3.19928e-05
959814.97261729 614211.10585535     1500000     6.39877e-01     3.19454e-05
1023804.88313505 655161.10949365     1600000     6.39878e-01     3.17721e-05
1087793.42811112 696109.54164211     1700000     6.39878e-01     3.17227e-05
1151779.68463400 737055.13922184     1800000     6.39878e-01     3.17311e-05
1215767.67099557 778002.96130416     1900000     6.39878e-01     3.17442e-05
1279754.74796008 818949.53185980     2000000     6.39877e-01     3.17122e-05
