**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.44000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 43994.01266045  19357.57311599      100000     4.39940e-01     2.84162e-05
 87983.19339819  38711.26905638      200000     4.39916e-01     3.02873e-05
131974.77023269  58066.72162362      300000     4.39916e-01     2.97390e-05
175965.23870422  77421.58935576      400000     4.39913e-01     3.04407e-05
219958.31962367  96778.89959546      500000     4.39917e-01     3.11497e-05
263950.61372479 116135.55017030      600000     4.39918e-01     3.16767e-05
307941.69597473 135490.72992677      700000     4.39917e-01     3.14752e-05
351933.15528507 154846.86264530      800000     4.39916e-01     3.21005e-05
395925.02434153 174202.97117946      900000     4.39917e-01     3.21595e-05
439919.63533707 193561.23506386     1000000     4.39920e-01     3.19495e-05
483908.87101214 212915.24867207     1100000     4.39917e-01     3.22133e-05
527900.61997140 232271.06711616     1200000     4.39917e-01     3.20944e-05
571893.31611383 251627.78339541     1300000     4.39918e-01     3.20434e-05
615885.02071092 270983.49355913     1400000     4.39918e-01     3.19042e-05
659876.80266436 290339.64964454     1500000     4.39918e-01     3.20355e-05
703871.93659108 309698.95889873     1600000     4.39920e-01     3.22778e-05
747863.87825872 329054.84813453     1700000     4.39920e-01     3.21320e-05
791855.45455159 348410.89688459     1800000     4.39920e-01     3.22696e-05
835846.47874259 367766.04309958     1900000     4.39919e-01     3.21734e-05
879836.84904982 387120.97759397     2000000     4.39918e-01     3.22686e-05
