**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 1.18000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
118043.35880317 139345.26403518      100000     1.18043e+00     2.91846e-05
236087.19359262 278691.89833390      200000     1.18044e+00     3.04172e-05
354130.07974124 418036.05769751      300000     1.18043e+00     3.00437e-05
472173.08624672 557380.79906459      400000     1.18043e+00     3.06016e-05
590216.53391965 696726.35905957      500000     1.18043e+00     3.04905e-05
708259.46741662 836070.74223492      600000     1.18043e+00     3.04782e-05
826303.18977637 975417.07765215      700000     1.18043e+00     3.05978e-05
944345.51872728 1114760.03182249      800000     1.18043e+00     3.05730e-05
1062386.93065894 1254100.96053930      900000     1.18043e+00     3.07087e-05
1180428.29907292 1393441.85900883     1000000     1.18043e+00     3.08898e-05
1298472.30691834 1532788.81355239     1100000     1.18043e+00     3.08786e-05
1416516.66213056 1672136.53176261     1200000     1.18043e+00     3.08222e-05
1534560.99370167 1811484.32816976     1300000     1.18043e+00     3.08777e-05
1652602.83587839 1950826.14347343     1400000     1.18043e+00     3.08509e-05
1770645.81657447 2090170.50141816     1500000     1.18043e+00     3.07308e-05
1888686.63353761 2229510.24357391     1600000     1.18043e+00     3.09336e-05
2006729.56266257 2368854.80243136     1700000     1.18043e+00     3.10126e-05
2124771.84678627 2508197.72156023     1800000     1.18043e+00     3.10179e-05
2242813.13242031 2647538.35066529     1900000     1.18043e+00     3.10580e-05
2360854.97459422 2786880.23747686     2000000     1.18043e+00     3.10660e-05
