**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.61000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 60990.71973470  37201.76373581      100000     6.09907e-01     3.08480e-05
121981.56151350  74404.04634333      200000     6.09908e-01     3.26980e-05
182969.79355751 111602.73056920      300000     6.09899e-01     3.19313e-05
243959.49803201 148802.89557370      400000     6.09899e-01     3.07597e-05
304949.32565313 186003.88494668      500000     6.09899e-01     3.14050e-05
365940.51364867 223206.14978929      600000     6.09901e-01     3.11954e-05
426929.84219163 260406.07456210      700000     6.09900e-01     3.09429e-05
487917.62085899 297604.42935618      800000     6.09897e-01     3.11543e-05
548905.75912022 334803.09289960      900000     6.09895e-01     3.11743e-05
609894.11357346 372002.12445135     1000000     6.09894e-01     3.12947e-05
670883.25448367 409202.11740315     1100000     6.09894e-01     3.13950e-05
731872.24562904 446401.72937926     1200000     6.09894e-01     3.13134e-05
792859.98584442 483599.68758863     1300000     6.09892e-01     3.11460e-05
853851.09723334 520802.19093485     1400000     6.09894e-01     3.13118e-05
914838.42985107 557999.75803970     1500000     6.09892e-01     3.12375e-05
975829.21564587 595201.60269138     1600000     6.09893e-01     3.12134e-05
1036819.09407585 632402.45568723     1700000     6.09894e-01     3.12598e-05
1097806.85533344 669600.75838065     1800000     6.09893e-01     3.13190e-05
1158794.94688684 706799.31884869     1900000     6.09892e-01     3.12955e-05
1219783.41935359 743998.52646315     2000000     6.09892e-01     3.13657e-05
