**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.49000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 48992.97874856  24005.90423307      100000     4.89930e-01     2.78457e-05
 97982.85803183  48009.38204145      200000     4.89914e-01     3.08985e-05
146973.42230315  72013.19375534      300000     4.89911e-01     3.07918e-05
195963.80694610  96016.82954224      400000     4.89910e-01     3.07387e-05
244957.32776222 120023.63621534      500000     4.89915e-01     3.09027e-05
293948.36661778 144028.23334925      600000     4.89914e-01     3.13827e-05
342940.30915789 168033.57903433      700000     4.89915e-01     3.15300e-05
391930.74802812 192037.52955487      800000     4.89913e-01     3.17381e-05
440923.67723707 216043.61085988      900000     4.89915e-01     3.15563e-05
489915.33459927 240048.87345723     1000000     4.89915e-01     3.18384e-05
538906.81632639 264053.69350159     1100000     4.89915e-01     3.18233e-05
587899.13254440 288059.19954911     1200000     4.89916e-01     3.17010e-05
636889.99054241 312063.21816630     1300000     4.89915e-01     3.15524e-05
685882.42399614 336068.98867539     1400000     4.89916e-01     3.15738e-05
734873.73790491 360073.99914862     1500000     4.89916e-01     3.18169e-05
783865.70145636 384079.46923701     1600000     4.89916e-01     3.19191e-05
832855.58768615 408082.56922099     1700000     4.89915e-01     3.18124e-05
881845.38571396 432085.66735188     1800000     4.89914e-01     3.17645e-05
930836.27308163 456090.23522472     1900000     4.89914e-01     3.19334e-05
979825.79286298 480092.89132855     2000000     4.89913e-01     3.17996e-05
