**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 0.62000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
 61990.89789840  38431.79529133      100000     6.19909e-01     3.08107e-05
123980.03685428  76861.71256884      200000     6.19900e-01     3.23244e-05
185967.57559145 115289.42191225      300000     6.19892e-01     3.20822e-05
247953.87975550 153715.84001661      400000     6.19885e-01     3.25595e-05
309943.81984898 192146.72262251      500000     6.19888e-01     3.27594e-05
371933.44149667 230576.81621011      600000     6.19889e-01     3.22356e-05
433918.82176439 269002.34683633      700000     6.19884e-01     3.28549e-05
495905.99920526 307429.87435857      800000     6.19882e-01     3.30304e-05
557894.19748599 345858.46601474      900000     6.19882e-01     3.29430e-05
619883.43502192 384288.45186143     1000000     6.19883e-01     3.29788e-05
681871.33531685 422716.60045547     1100000     6.19883e-01     3.28451e-05
743860.06742291 461146.21342209     1200000     6.19883e-01     3.30946e-05
805848.51706890 499575.04199894     1300000     6.19883e-01     3.29717e-05
867834.58099721 538000.73368811     1400000     6.19882e-01     3.27384e-05
929824.32614430 576431.14513380     1500000     6.19883e-01     3.26401e-05
991810.79510284 614857.33416656     1600000     6.19882e-01     3.24537e-05
1053802.77167385 653290.37099453     1700000     6.19884e-01     3.23007e-05
1115788.96768054 691716.64154050     1800000     6.19883e-01     3.23872e-05
1177777.70157858 730145.67031880     1900000     6.19883e-01     3.22602e-05
1239765.67442485 768573.90472016     2000000     6.19883e-01     3.22205e-05
