**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 1.12000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
112164.11340654 125810.71801700      100000     1.12164e+00     2.83465e-05
224326.95116837 251618.75359281      200000     1.12163e+00     2.92425e-05
336494.27844690 377436.83726444      300000     1.12165e+00     2.94639e-05
448667.58497521 503268.64214881      400000     1.12167e+00     3.03441e-05
560836.15807792 629089.76860299      500000     1.12167e+00     3.07524e-05
672999.97490760 754900.03437506      600000     1.12167e+00     3.07067e-05
785158.34272690 880698.13397424      700000     1.12165e+00     3.07564e-05
897321.01551776 1006506.05463245      800000     1.12165e+00     3.09982e-05
1009486.74651834 1132320.73580324      900000     1.12165e+00     3.10751e-05
1121654.89476351 1258140.48724440     1000000     1.12165e+00     3.07843e-05
1233817.04560312 1383946.92053911     1100000     1.12165e+00     3.06699e-05
1345983.25195762 1509762.47157792     1200000     1.12165e+00     3.05912e-05
1458155.24539518 1635591.02254356     1300000     1.12166e+00     3.05382e-05
1570330.59881359 1761426.89483550     1400000     1.12166e+00     3.03384e-05
1682499.64096701 1887248.94823565     1500000     1.12167e+00     3.03913e-05
1794669.49218220 2013072.70684215     1600000     1.12167e+00     3.03691e-05
1906835.84782150 2138888.94325142     1700000     1.12167e+00     3.05374e-05
2019004.43658596 2264709.76223462     1800000     1.12167e+00     3.04497e-05
2131175.01125869 2390535.06982321     1900000     1.12167e+00     3.03889e-05
2243342.25710871 2516353.16203666     2000000     1.12167e+00     3.04604e-05
