**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 1.03000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
103537.35786916 107203.92180423      100000     1.03537e+00     4.07706e-05
207074.99903694 214407.92296804      200000     1.03537e+00     3.82342e-05
310607.21599994 321600.71037386      300000     1.03536e+00     3.74498e-05
414144.05196317 428802.95297868      400000     1.03536e+00     3.67838e-05
517674.70224975 535992.65605861      500000     1.03535e+00     3.69227e-05
621200.27143566 643171.70774567      600000     1.03533e+00     3.67984e-05
724734.29656936 750368.08366915      700000     1.03533e+00     3.64448e-05
828271.52951858 857571.26621172      800000     1.03534e+00     3.63849e-05
931817.86081422 964793.44050795      900000     1.03535e+00     3.65071e-05
1035349.81935354 1071985.57523838     1000000     1.03535e+00     3.63268e-05
1138871.10255636 1179155.67154654     1100000     1.03534e+00     3.62401e-05
1242398.44761516 1286338.31195616     1200000     1.03533e+00     3.61609e-05
1345925.73371344 1393520.82079805     1300000     1.03533e+00     3.60866e-05
1449452.05989679 1500701.26777828     1400000     1.03532e+00     3.59699e-05
1552985.91337142 1607897.51869749     1500000     1.03532e+00     3.60137e-05
1656505.43071575 1715064.01585286     1600000     1.03532e+00     3.60091e-05
1760035.23992939 1822251.68570807     1700000     1.03531e+00     3.59238e-05
1863571.27067136 1929452.43218274     1800000     1.03532e+00     3.59559e-05
1967095.19637322 2036628.11273316     1900000     1.03531e+00     3.59841e-05
2070623.19560108 2143812.10700454     2000000     1.03531e+00     3.59490e-05
