**********************
RPMD umbrella sampling
**********************

Temperature                             = 300 K
Number of beads                         = 32
Time step                               = 0.0005 ps
Reaction coordinate                     = 1.09000000
Equilibration time                      = 10 ps (20000 steps)
Trajectory evolution time               = 50 ps (100000 steps)
Force constant                          = 30

=============== =============== =========== =============== ===============
total av        total av2       count       xi_mean         xi_var
=============== =============== =========== =============== ===============
109305.51990317 119479.70375363      100000     1.09306e+00     2.73694e-05
218626.95030078 238994.46497831      200000     1.09313e+00     2.87399e-05
327932.88597362 358475.08468354      300000     1.09311e+00     2.83078e-05
437246.41373622 477972.24439292      400000     1.09312e+00     2.79464e-05
546554.49090781 597457.50870425      500000     1.09311e+00     2.77713e-05
655865.57423839 716949.68786015      600000     1.09311e+00     2.82257e-05
765184.86259688 836459.65966266      700000     1.09312e+00     2.83425e-05
874494.96240911 955949.63141560      800000     1.09312e+00     2.85404e-05
983804.61424687 1075438.54667623      900000     1.09312e+00     2.86086e-05
1093123.23719705 1194947.12254431     1000000     1.09312e+00     2.87108e-05
1202439.16031811 1314449.62126450     1100000     1.09313e+00     2.86356e-05
1311754.59046364 1433951.02260641     1200000     1.09313e+00     2.85566e-05
1421065.04568785 1553441.63002934     1300000     1.09313e+00     2.85532e-05
1530373.64083137 1672928.19841376     1400000     1.09312e+00     2.85700e-05
1639686.17356453 1792423.39131810     1500000     1.09312e+00     2.85952e-05
1749003.99363499 1911930.27743355     1600000     1.09313e+00     2.87008e-05
1858318.04666164 2031428.88156895     1700000     1.09313e+00     2.87668e-05
1967630.27619130 2150923.47642460     1800000     1.09313e+00     2.88129e-05
2076944.30178944 2270422.15100398     1900000     1.09313e+00     2.89347e-05
2186260.41426881 2389925.05116413     2000000     1.09313e+00     2.88758e-05
